,DEPT,AGK,BK,DS,DT,GGKP,GK,GZ1,GZ2,GZ3,GZ4,GZ5,IK,LIT_new,MBK,MDS,MGZ,MPZ,NGK,NKT,PS,PZ,SATURAT_new,Soil_new,kp_new,well,FZ,EF_b
9442,3761.3,0.1299999952,8.9799995422,NaN,246.27799988,2.5799999237,9.1560001373,8.3500003815,17.340000153,14.210000038,9.5699996948,7.6500000954,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.0999999046,618.70898438,13.81000042,NaN,NaN,NaN,217,2.0,4.0
9443,3761.4,0.1270000041,9.0100002289,NaN,246.65499878,2.5480000973,9.1700000763,8.3599996567,17.319999695,14.25,9.6300001144,7.6500000954,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.9869999886,618.61499023,13.81000042,NaN,NaN,NaN,217,2.0,4.0
9444,3761.5,0.125,8.9300003052,NaN,247.35699463,2.5150001049,9.1829996109,8.3699998856,17.239999771,14.289999962,9.720000267,7.6599998474,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.9499998093,618.73999023,13.770000458,NaN,NaN,NaN,217,2.0,4.0
9445,3761.6,0.1299999952,8.8599996567,NaN,248.05999756,2.5160000324,9.154999733,8.3900003433,17.149999619,14.239999771,9.8199996948,7.6700000763,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.9130001068,618.86499023,13.729999542,NaN,NaN,NaN,217,2.0,4.0
9446,3761.7,0.1350000054,8.4799995422,NaN,247.81201172,2.5160000324,9.126999855,8.3500003815,16.989999771,14.180000305,9.9200000763,7.75,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.8509998322,619.11901855,13.670000076,NaN,NaN,NaN,217,2.0,4.0
9447,3761.8,0.1350000054,8.1000003815,NaN,247.56399536,2.5160000324,9.125,8.3199996948,16.829999924,14.079999924,10.029999733,7.8200001717,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.7890000343,619.37402344,13.600000381,NaN,NaN,NaN,217,2.0,4.0
9448,3761.9,0.1360000074,8.0799999237,NaN,246.81399536,2.5150001049,9.1239995956,8.2600002289,16.659999847,13.979999542,10.109999657,7.8699998856,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.8340001106,619.68499756,13.649999619,NaN,NaN,NaN,217,2.0,4.0
9449,3762.0,0.1509999931,8.0600004196,NaN,246.06500244,2.5179998875,9.0360002518,8.1999998093,16.479999542,13.909999847,10.180000305,7.9200000763,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.8790001869,619.99597168,13.68999958,NaN,NaN,NaN,217,2.0,4.0
9450,3762.1,0.1669999957,8.3199996948,NaN,244.23699951,2.5220000744,8.9479999542,8.1599998474,16.280000687,13.829999924,10.229999542,7.9800000191,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,6.9580001831,620.02502441,13.699999809,NaN,NaN,NaN,217,2.0,4.0
9451,3762.2,0.1879999936,8.5799999237,NaN,242.40899658,2.5399999619,8.829000473,8.1199998856,16.079999924,13.800000191,10.279999733,8.029999733,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.0380001068,620.05499268,13.699999809,NaN,NaN,NaN,217,2.0,4.0
9452,3762.3,0.2090000063,8.6599998474,NaN,242.64599609,2.5580000877,8.7100000381,8.1199998856,16.090000153,13.770000458,10.300000191,8.0399999619,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.0539999008,619.98199463,13.800000191,NaN,NaN,NaN,217,2.0,4.0
9453,3762.4,0.2189999968,8.7399997711,NaN,242.88299561,2.5369999409,8.654999733,8.1300001144,16.100000381,13.68999958,10.319999695,8.0500001907,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.0700001717,619.90802002,13.899999619,NaN,NaN,NaN,217,2.0,4.0
9454,3762.5,0.2290000021,8.8999996185,NaN,244.30099487,2.5169999599,8.6000003815,8.1499996185,16.270000458,13.600000381,10.369999886,8.0699996948,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.1579999924,619.72601318,14.279999733,NaN,NaN,NaN,217,2.0,4.0
9455,3762.6,0.2440000027,9.0600004196,NaN,245.71899414,2.5160000324,8.5129995346,8.1800003052,16.440000534,13.600000381,10.409999847,8.0900001526,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.2459998131,619.54400635,14.649999619,NaN,NaN,NaN,217,2.0,4.0
9456,3762.7,0.2599999905,9.2399997711,NaN,247.27799988,2.5150001049,8.4259996414,8.3299999237,16.940000534,13.590000153,10.520000458,8.0900001526,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.2740001678,619.38702393,15.010000229,NaN,NaN,NaN,217,2.0,4.0
9457,3762.8,0.2849999964,9.4300003052,NaN,248.83700562,2.4730000496,8.2849998474,8.4799995422,17.430000305,13.659999847,10.619999886,8.0799999237,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.3020000458,619.22900391,15.359999657,NaN,NaN,NaN,217,2.0,4.0
9458,3762.9,0.3100000024,9.9600000381,NaN,248.60498047,2.4309999943,8.142999649,8.6400003433,17.590000153,13.729999542,10.670000076,8.0799999237,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4109997749,618.8380127,15.56000042,NaN,NaN,NaN,217,2.0,4.0
9459,3763.0,0.3280000091,10.5,NaN,248.3730011,2.4760000706,8.0410003662,8.8000001907,17.739999771,13.829999924,10.720000267,8.0900001526,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.5190000534,618.44702148,15.760000229,NaN,NaN,NaN,217,2.0,4.0
9460,3763.1,0.3459999859,10.180000305,NaN,247.41299438,2.5199999809,7.9390001297,8.970000267,17.700000763,13.93999958,10.720000267,8.1700000763,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4899997711,618.10900879,15.930000305,NaN,NaN,NaN,217,2.0,4.0
9461,3763.2,0.3409999907,9.8699998856,NaN,246.45300293,2.4730000496,7.9699997902,9.1499996185,17.659999847,13.979999542,10.720000267,8.25,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4609999657,617.77001953,16.100000381,NaN,NaN,NaN,217,2.0,4.0
9462,3763.3,0.3350000083,9.7600002289,NaN,246.74899292,2.4249999523,8.001999855,9.1999998093,17.739999771,14.010000229,10.760000229,8.3100004196,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.3200001717,617.26800537,16.450000763,NaN,NaN,NaN,217,2.0,4.0
9463,3763.4,0.3109999895,9.6400003433,NaN,247.04400635,2.4300000668,8.1379995346,9.25,17.829999924,14.029999733,10.789999962,8.3599996567,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.1799998283,616.76501465,16.799999237,NaN,NaN,NaN,217,2.0,4.0
9464,3763.5,0.2870000005,9.3199996948,NaN,247.53999329,2.4349999428,8.2740001678,9.8400001526,18.129999161,14.050000191,10.909999847,8.5100002289,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.2630000114,616.76702881,16.870000839,NaN,NaN,NaN,217,2.0,4.0
9465,3763.6,0.2820000052,9.0,NaN,248.03599548,2.4660000801,8.3059997559,10.430000305,18.440000534,14.210000038,11.020000458,8.6599998474,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.3460001945,616.77001953,16.940000534,NaN,NaN,NaN,217,2.0,4.0
9466,3763.7,0.2759999931,10.31000042,NaN,249.02200317,2.496999979,8.3380002975,12.210000038,19.170000076,14.369999886,11.289999962,8.9600000381,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.376999855,617.23498535,17.340000153,NaN,NaN,NaN,217,2.0,4.0
9467,3763.8,0.3179999888,11.619999886,NaN,250.00799561,2.4949998856,8.1009998322,13.979999542,19.899999619,14.760000229,11.56000042,9.2600002289,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4079999924,617.69897461,17.739999771,NaN,NaN,NaN,217,2.0,4.0
9468,3763.9,0.3600000143,12.779999733,NaN,251.21400452,2.4930000305,7.8639998436,15.06000042,20.370000839,15.149999619,11.670000076,9.4600000381,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4039998055,618.06500244,17.950000763,NaN,NaN,NaN,217,2.0,4.0
9469,3764.0,0.3950000107,13.930000305,NaN,252.41999817,2.4760000706,7.6680002213,16.13999939,20.840000153,15.569999695,11.789999962,9.6700000763,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4000000954,618.43103027,18.159999847,NaN,NaN,NaN,217,2.0,4.0
9470,3764.1,0.4300000072,14.300000191,NaN,253.42100525,2.4590001106,7.4710001945,16.850000381,21.049999237,15.989999771,11.800000191,9.8100004196,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.4710001945,618.64202881,18.700000763,NaN,NaN,NaN,217,2.0,4.0
9471,3764.2,0.4399999976,14.659999847,NaN,254.42100525,2.4430000782,7.4130001068,17.559999466,21.25,16.309999466,11.81000042,9.9499998093,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.5419998169,618.85198975,19.239999771,NaN,NaN,NaN,217,2.0,4.0
9472,3764.3,0.4499999881,14.149999619,NaN,254.96099854,2.4270000458,7.3550000191,17.729999542,21.309999466,16.629999161,11.789999962,9.9799995422,-9999.0,0.0,NaN,NaN,NaN,NaN,NaN,7.5300002098,618.84301758,19.459999084,NaN,NaN,NaN,217,2.0,4.0
9473,3764.4,0.4530000091,13.640000343,NaN,255.50100708,2.4140000343,7.3390002251,17.899999619,21.36000061,16.86000061,11.770000458,10.010000229,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.5170001984,618.83398438,19.680000305,1.0,NaN,13.977999687,217,2.0,4.0
9474,3764.5,0.4560000002,12.75,NaN,254.80999756,2.4019999504,7.3229999542,18.129999161,21.450000763,17.090000153,11.739999771,10.029999733,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.3979997635,618.75402832,19.86000061,1.0,46.71006012,13.977999687,217,2.0,4.0
9475,3764.6,0.4659999907,11.859999657,NaN,254.11798096,2.3959999084,7.2690000534,18.36000061,21.549999237,17.270000458,11.710000038,10.050000191,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.2779998779,618.67498779,20.040000916,1.0,46.780628204,13.977999687,217,2.0,1.0
9476,3764.7,0.476000011,11.909999847,NaN,253.56799316,2.3900001049,7.2140002251,18.520000458,21.790000916,17.440000534,11.760000229,10.050000191,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.3060002327,618.5,20.329999924,1.0,46.851196289,13.977999687,217,2.0,1.0
9477,3764.8,0.5049999952,11.960000038,NaN,253.01699829,2.3840000629,7.0460000038,18.670000076,22.030000687,17.670000076,11.800000191,10.039999962,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.3340001106,618.32501221,20.620000839,1.0,46.905673981,13.977999687,217,2.0,1.0
9478,3764.9,0.5350000262,12.539999962,NaN,252.47599792,2.378000021,6.8779997826,18.930000305,22.309999466,17.88999939,11.890000343,10.100000381,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.5689997673,618.37402344,20.940000534,1.0,47.020137787,13.977999687,217,2.0,1.0
9479,3765.0,0.5569999814,13.119999886,NaN,251.93499756,2.3729999065,6.7550001144,19.190000534,22.579999924,18.280000687,11.979999542,10.159999847,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.8049998283,618.42199707,21.260000229,1.0,47.451900482,13.977999687,217,2.0,1.0
9480,3765.1,0.5789999962,13.890000343,NaN,252.46400452,2.3680000305,6.6319999695,19.530000687,22.969999313,18.670000076,12.069999695,10.270000458,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,7.9499998093,618.42999268,21.809999466,1.0,47.883663177,13.977999687,217,2.0,1.0
9481,3765.2,0.5770000219,14.670000076,NaN,252.99200439,2.3819999695,6.6440000534,19.879999161,23.36000061,19.129999161,12.149999619,10.380000114,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.0939998627,618.43798828,22.36000061,1.0,48.315425873,13.977999687,217,2.0,1.0
9482,3765.3,0.5749999881,14.800000191,NaN,253.72999573,2.3959999084,6.6560001373,20.059999466,23.569999695,19.590000153,12.210000038,10.43999958,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.1669998169,618.33197021,22.809999466,1.0,48.597763062,13.977999687,217,2.0,1.0
9483,3765.4,0.5720000267,14.930000305,NaN,254.46899414,2.4219999313,6.6710000038,20.25,23.770000458,20.200000763,12.270000458,10.5,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.2410001755,618.22601318,23.260000229,1.0,48.449848175,13.977999687,217,2.0,1.0
9484,3765.5,0.5699999928,15.199999809,NaN,254.39199829,2.4479999542,6.6859998703,20.61000061,24.219999313,20.819999695,12.409999847,10.619999886,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.2919998169,618.11798096,23.590000153,1.0,48.334007263,13.977999687,217,2.0,1.0
9485,3765.6,0.5870000124,15.470000267,NaN,254.31500244,2.4660000801,6.5900001526,20.979999542,24.659999847,21.549999237,12.550000191,10.739999771,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.3439998627,618.00897217,23.930000305,1.0,48.218166351,13.977999687,217,2.0,1.0
9486,3765.7,0.6039999723,15.909999847,NaN,253.96499634,2.4830000401,6.4949998856,21.61000061,25.180000305,22.290000916,12.909999847,10.960000038,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.4750003815,618.03399658,24.5,1.0,48.097202301,13.977999687,217,2.0,1.0
9487,3765.8,0.6230000257,16.340000153,NaN,253.61599731,2.4460000992,6.3850002289,22.229999542,25.690000534,23.010000229,13.279999733,11.180000305,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.6059999466,618.0579834,25.069999695,1.0,48.008323669,13.977999687,217,2.0,1.0
9488,3765.9,0.6430000067,16.670000076,NaN,252.84199524,2.4089999199,6.2760000229,22.659999847,25.670000076,23.739999771,13.670000076,11.380000114,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.6630001068,618.11901855,25.350000381,1.0,48.058795929,13.977999687,217,2.0,1.0
9489,3766.0,0.6499999762,16.989999771,NaN,252.06900024,2.4079999924,6.236000061,23.090000153,25.649999619,24.309999466,14.06000042,11.579999924,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.720000267,618.17999268,25.629999161,1.0,48.109268188,13.977999687,217,2.0,1.0
9490,3766.1,0.6570000052,17.170000076,NaN,252.06599426,2.4059998989,6.1970000267,23.450000763,25.549999237,24.88999939,14.449999809,11.909999847,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.6199998856,617.93902588,26.040000916,1.0,48.169582367,13.977999687,217,2.0,1.0
9491,3766.2,0.65200001,17.36000061,NaN,252.06300354,2.4019999504,6.2230000496,23.809999466,25.450000763,25.420000076,14.840000153,12.239999771,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.5200004578,617.69702148,26.450000763,1.0,48.384376526,13.977999687,217,2.0,1.0
9492,3766.3,0.6480000019,17.270000458,NaN,251.71499634,2.3980000019,6.2490000725,24.0,25.659999847,25.940000534,15.159999847,12.539999962,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.5120000839,617.3369751,27.239999771,1.0,48.969432831,13.977999687,217,2.0,1.0
9493,3766.4,0.6460000277,17.170000076,NaN,251.36698914,2.3929998875,6.2589998245,24.190000534,25.86000061,26.899999619,15.479999542,12.829999924,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.5039997101,616.97698975,28.020000458,1.0,49.554489136,13.977999687,217,2.0,1.0
9494,3766.5,0.6439999938,17.020000458,NaN,251.67300415,2.3880000114,6.2690000534,24.63999939,26.780000687,27.850000381,16.229999542,13.43999958,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.6809997559,616.89398193,28.899999619,1.0,50.108211517,13.977999687,217,2.0,1.0
9495,3766.6,0.6359999776,16.86000061,NaN,251.97799683,2.3870000839,6.3130002022,25.079999924,27.690000534,29.129999161,16.979999542,14.06000042,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,8.857000351,616.81097412,29.770000458,1.0,50.386577606,13.977999687,217,2.0,1.0
9496,3766.7,0.6290000081,16.950000763,NaN,249.68202209,2.385999918,6.3559999466,26.0,30.38999939,30.409999847,18.719999313,15.210000038,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2559995651,616.94598389,30.899999619,1.0,50.125171661,13.977999687,217,2.0,1.0
9497,3766.8,0.6169999838,17.030000687,NaN,247.38700867,2.3789999485,6.4219999313,26.909999847,33.099998474,32.529998779,20.459999084,16.36000061,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.6540002823,617.08001709,32.020000458,1.0,49.863769531,13.977999687,217,2.0,1.0
9498,3766.9,0.6050000191,20.799999237,NaN,241.82400513,2.3729999065,6.4879999161,27.959999084,36.020000458,34.650001526,22.200000763,17.120000839,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,10.32199955,617.14501953,32.659999847,1.0,49.602363586,13.977999687,217,2.0,1.0
9499,3767.0,0.6200000048,24.559999466,NaN,236.26100159,2.4059998989,6.4089999199,29.010000229,38.939998627,37.060001373,23.940000534,17.870000839,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,10.98900032,617.20898438,33.310001373,NaN,NaN,NaN,217,2.0,1.0
9500,3767.1,0.6340000033,33.490001678,NaN,227.92100525,2.4389998913,6.3299999237,30.299999237,41.049999237,39.470001221,25.659999847,18.63999939,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,12.008000374,617.32702637,33.88999939,NaN,NaN,NaN,217,2.0,1.0
9501,3767.2,0.6650000215,42.409999847,NaN,219.58000183,2.4930000305,6.1539998055,31.579999924,43.150001526,42.240001678,27.379999161,19.409999847,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,13.027000427,617.44500732,34.470001221,NaN,NaN,NaN,217,2.0,1.0
9502,3767.3,0.69599998,47.509998322,NaN,215.34399414,2.5480000973,5.978000164,32.25,43.799999237,45.009998322,28.170000076,19.680000305,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,13.654999733,617.54101563,34.169998169,NaN,NaN,NaN,217,2.0,1.0
9503,3767.4,0.7220000029,52.61000061,NaN,211.10899353,2.5710000992,5.8309998512,32.919998169,44.439998627,47.009998322,28.950000763,19.950000763,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,14.281999588,617.63702393,33.86000061,NaN,NaN,NaN,217,2.0,1.0
9504,3767.5,0.7480000257,57.290000916,NaN,212.01600647,2.5940001011,5.6840000153,33.959999084,45.25,49.009998322,30.209999084,20.319999695,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,14.451000214,617.69396973,33.979999542,NaN,NaN,NaN,217,2.0,1.0
9505,3767.6,0.7549999952,61.970001221,NaN,212.92399597,2.5940001011,5.646999836,35.0,46.069999695,49.869998932,31.469999313,20.690000534,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,14.62100029,617.75097656,34.099998474,NaN,NaN,NaN,217,2.0,1.0
9506,3767.7,0.7620000243,53.150001526,NaN,219.94200134,2.5940001011,5.6100001335,35.189998627,45.209999084,50.720001221,32.229999542,20.579999924,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,14.055999756,617.77502441,33.779998779,NaN,NaN,NaN,217,2.0,1.0
9507,3767.8,0.7400000095,44.330001831,NaN,226.96000671,2.5269999504,5.7329998016,35.38999939,44.349998474,50.490001678,32.990001678,20.469999313,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,13.489999771,617.79998779,33.450000763,NaN,NaN,NaN,217,2.0,1.0
9508,3767.9,0.7179999948,34.11000061,NaN,232.62600708,2.4600000381,5.8559999466,34.520000458,42.63999939,50.259998322,32.779998779,19.920000076,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,12.75,617.9039917,32.849998474,NaN,NaN,NaN,217,2.0,1.0
9509,3768.0,0.6729999781,23.88999939,NaN,238.29200745,2.4260001183,6.1100001335,33.650001526,40.930000305,49.310001373,32.580001831,19.370000839,-9999.0,2.0,NaN,NaN,NaN,NaN,NaN,12.01099968,618.00799561,32.259998322,NaN,NaN,NaN,217,2.0,1.0
9510,3768.1,0.628000021,21.270000458,NaN,241.96200562,2.3910000324,6.3649997711,32.490001678,39.040000916,48.369998932,32.130001068,18.780000687,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,11.215000153,617.90802002,31.340000153,1.0,NaN,13.024000168,217,2.0,1.0
9511,3768.2,0.5929999948,18.649999619,NaN,245.63298035,2.4079999924,6.5640001297,31.329999924,37.13999939,47.409999847,31.680000305,18.190000534,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,10.420000076,617.8079834,30.420000076,1.0,NaN,13.024000168,217,2.0,1.0
9512,3768.3,0.5569999814,18.399999619,NaN,246.83500671,2.4249999523,6.7630000114,30.809999466,36.5,46.459999084,31.489999771,17.920000076,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.9469995499,617.77099609,29.959999084,1.0,NaN,13.024000168,217,2.0,1.0
9513,3768.4,0.5450000167,18.159999847,NaN,248.03700256,2.4159998894,6.8319997787,30.299999237,35.86000061,45.830001831,31.299999237,17.63999939,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4739999771,617.73400879,29.5,1.0,42.101013184,13.024000168,217,2.0,1.0
9514,3768.5,0.5329999924,17.86000061,NaN,248.65197754,2.4059998989,6.9019999504,29.420000076,34.819999695,45.220001221,31.069999695,17.129999161,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2880001068,617.82800293,29.579999924,1.0,42.162754059,13.024000168,217,2.0,1.0
9515,3768.6,0.5329999924,17.559999466,NaN,249.26800537,2.3949999809,6.8990001678,28.540000916,33.779998779,45.069999695,30.829999924,16.620000839,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.1020002365,617.92297363,29.649999619,1.0,42.224491119,13.024000168,217,2.0,1.0
9516,3768.7,0.5339999795,17.86000061,NaN,249.66099548,2.3849999905,6.896999836,27.850000381,33.029998779,44.919998169,30.930000305,16.040000916,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.1750001907,617.93103027,29.5,1.0,42.470321655,13.024000168,217,2.0,1.0
9517,3768.8,0.5469999909,18.170000076,NaN,250.05499268,2.3870000839,6.8249998093,27.159999847,32.279998779,45.409999847,31.030000687,15.460000038,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2489995956,617.94000244,29.350000381,1.0,42.992549896,13.024000168,217,2.0,1.0
9518,3768.9,0.5600000024,18.700000763,NaN,249.2230072,2.3900001049,6.751999855,27.120000839,32.299999237,45.909999847,31.319999695,15.270000458,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2740001678,618.01599121,29.409999847,1.0,42.726421356,13.024000168,217,2.0,1.0
9519,3769.0,0.5659999847,19.219999313,NaN,248.38999939,2.375,6.7170000076,27.079999924,32.310001373,46.479999542,31.600000381,15.090000153,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.3000001907,618.09100342,29.479999542,1.0,42.460292816,13.376000404,217,2.0,1.0
9520,3769.1,0.5720000267,19.870000839,NaN,247.78799438,2.3589999676,6.6820001602,27.200000763,32.490001678,47.049999237,32.009998322,15.029999733,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.3559999466,618.06500244,29.649999619,1.0,42.470535278,13.376000404,217,2.0,1.0
9521,3769.2,0.5839999914,20.520000458,NaN,247.18499756,2.3380000591,6.6160001755,27.319999695,32.669998169,47.319999695,32.409999847,14.979999542,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4110002518,618.03997803,29.819999695,1.0,43.046596527,13.376000404,217,2.0,1.0
9522,3769.3,0.5960000157,20.659999847,NaN,246.83700562,2.3159999847,6.5510001183,27.420000076,32.779998779,47.590000153,32.61000061,14.979999542,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4020004272,617.98901367,29.969999313,1.0,42.884479523,13.376000404,217,2.0,1.0
9523,3769.4,0.6100000143,20.799999237,NaN,246.48800659,2.3450000286,6.4720001221,27.520000458,32.900001526,47.279998779,32.810001373,14.989999771,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.392999649,617.93798828,30.129999161,1.0,42.722362518,13.376000404,217,2.0,1.0
9524,3769.5,0.6240000129,21.040000916,NaN,246.602005,2.3729999065,6.3920001984,27.719999313,33.13999939,46.970001221,33.169998169,15.010000229,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.3520002365,617.89599609,30.170000076,1.0,42.117328644,13.376000404,217,2.0,1.0
9525,3769.6,0.6129999757,21.280000687,NaN,246.71601868,2.3840000629,6.4510002136,27.920000076,33.380001068,46.479999542,33.540000916,15.039999962,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.3120002747,617.85302734,30.209999084,1.0,40.722084045,13.376000404,217,2.0,1.0
9526,3769.7,0.6029999852,21.459999084,NaN,246.30300903,2.3940000534,6.5110001564,28.209999084,33.680000305,45.990001678,34.020000458,15.159999847,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4300003052,617.72998047,30.370000839,1.0,40.853935242,13.376000404,217,2.0,1.0
9527,3769.8,0.5789999962,21.649999619,NaN,245.88900757,2.381000042,6.6449999809,28.5,33.990001678,45.580001831,34.5,15.279999733,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.5469999313,617.60699463,30.530000687,1.0,40.985786438,12.937000275,217,2.0,1.0
9528,3769.9,0.5550000072,21.670000076,NaN,245.42100525,2.367000103,6.7789998055,28.690000534,34.090000153,45.159999847,34.819999695,15.409999847,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4799995422,617.69396973,30.629999161,1.0,41.117637634,12.937000275,217,2.0,1.0
9529,3770.0,0.52700001,21.690000534,NaN,244.95199585,2.3770000935,6.9409999847,28.879999161,34.200000763,44.810001373,35.13999939,15.550000191,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4130001068,617.78100586,30.719999313,1.0,40.85881424,12.937000275,217,2.0,1.0
9530,3770.1,0.4979999959,21.680000305,NaN,245.00100708,2.385999918,7.1020002365,29.020000458,34.259998322,44.450000763,35.540000916,15.779999733,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2650003433,617.7119751,30.799999237,1.0,39.791538239,12.937000275,217,2.0,1.0
9531,3770.2,0.4920000136,21.659999847,NaN,245.04998779,2.3900001049,7.1360001564,29.170000076,34.330001831,44.259998322,35.939998627,16.020000458,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.1169996262,617.64398193,30.88999939,1.0,39.742221832,12.937000275,217,2.0,1.0
9532,3770.3,0.4860000014,21.590000153,NaN,245.45500183,2.3940000534,7.1700000763,29.229999542,34.340000153,44.080001831,36.200000763,16.200000763,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.1870002747,617.74298096,30.989999771,1.0,39.692905426,12.937000275,217,2.0,1.0
9533,3770.4,0.4990000129,21.510000229,NaN,245.86099243,2.3959999084,7.0989999771,29.299999237,34.340000153,44.090000153,36.459999084,16.38999939,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.2569999695,617.84301758,31.100000381,1.0,39.598575592,12.937000275,217,2.0,1.0
9534,3770.5,0.5109999776,21.329999924,NaN,246.24497986,2.3959999084,7.0289998055,29.420000076,34.38999939,44.090000153,37.130001068,16.770000458,-9999.0,1.0,NaN,NaN,NaN,NaN,NaN,9.4099998474,617.96398926,31.229999542,1.0,39.394416809,12.937000275,217,2.0,1.0
